STT,doi/PMID,Abstract/Introduction,Journal type,experiment,model,relation ,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_protein,enzyme,Neimann-Pick types A and B,disease,acid sphingomyelinase,protein/gene,"Bệnh Niemann-Pick type A và B là do khiếm khuyết enzyme acid sphingomyelinase. Trích dẫn: ""Neimann-Pick types A and B which are defects in the enzyme acid sphingomyelinase""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,cellcomp_bioprocess,,late endosomes,cellular_component,cholesterol accumulation,biological_process,"Cholesterol tích tụ tại bào quan giống endosome muộn. Trích dẫn: ""Cholesterol ultimately accumulates in storage organelles that resemble late endosomes""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,bioprocess_bioprocess,,cholesterol accumulation,biological_process,Lysobisphosphatidic acid enrichment,biological_process,"Các bào quan dự trữ (giống endosome muộn) chứa nhiều/được làm giàu bằng axit lysobisphosphatidic. Trích dẫn: ""storage organelles that resemble late endosomes and are enriched in lysobisphosphatidic acid.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,neonatal cholestasis,phenotype,"Bệnh NPC được ghi nhận ở một tỷ lệ bệnh nhân có biểu hiện ứ mật sơ sinh. Trích dẫn: ""reported in 8% of patients with neonatal cholestasis"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,idiopathic neonatal cholestasis,phenotype,"Bệnh NPC được ghi nhận ở bệnh nhân có biểu hiện ứ mật sơ sinh vô căn. Trích dẫn: ""27% of those with idiopathic neonatal cholestasis"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,acute liver failure,phenotype,"Bệnh có đặc điểm/biểu hiện là suy gan cấp tính. Trích dẫn: ""Other features include acute liver failure""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,supranuclear gaze palsy,phenotype,"Bệnh có đặc điểm là liệt vận nhãn trên nhân. Trích dẫn: ""Other features include ... supranuclear gaze palsy""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,loss of developmental milestones,phenotype,"Bệnh có biểu hiện mất các mốc phát triển. Trích dẫn: ""Other features include ... loss of developmental milestones""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,cholestasis,phenotype,"Bệnh có đặc điểm là ứ mật. Trích dẫn: ""Other features include ... cholestasis"".",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,rapid progression of neurologic disease,phenotype,"Bệnh NPC liên quan đến sự tiến triển nhanh chóng của bệnh thần kinh (lý do chống chỉ định ghép gan). Trích dẫn: ""likelihood of rapid progression of neurologic disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,neonatal acute liver failure (NALF),phenotype,"Trẻ sơ sinh mắc NPC có thể biểu hiện suy gan cấp tính sơ sinh (NALF). Trích dẫn: ""In reported cases of neonatal acute liver failure (NALF), infants with NPC...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,cellcomp_protein,,NPC1,protein/gene,cellular organelles,cellular_component,"NPC1 là protein xuyên màng trong các bào quan. Trích dẫn: ""protein product of NPC1 is a multiple-membrane-spanning protein""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,pathology_phenotype,,Niemann-Pick type C disease,disease,accumulation of lipids,phenotype,"NPC dẫn đến sự tích tụ lipid trong tế bào. Trích dẫn: ""leads to the accumulation of lipids in cellular organelles""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human, anatomy_disease,,liver,anatomy,Niemann-Pick type C disease,disease,"NPC có liên quan đến các biểu hiện bệnh lý tại gan. Trích dẫn: ""present in acute liver failure""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,drug_effect,,miglustat,drug,neurologic deterioration,phenotype,"Miglustat giúp đảo ngược hoặc ngăn chặn suy giảm thần kinh. Trích dẫn: ""miglustat... shown to reverse or arrest neurologic deterioration""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,34455703,Introduction,case report,in vivo,human,drug_effect,,cyclodextrin,drug,neurologic deterioration,phenotype,"Cyclodextrin có tác dụng điều trị tình trạng thần kinh trong NPC. Trích dẫn: ""cyclodextrin which have shown to reverse or arrest neurologic deterioration""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,38831753,,review,,,,,,,,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_disease,,neurodegenerative lysosomal disease,disease,Niemann-Pick Disease Type C,disease,"NP-C được định nghĩa là một bệnh lysosome thoái hóa thần kinh. Trích dẫn: ""Niemann-Pick disease type C (NP-C) is a neurodegenerative lysosomal disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,"Abstract, Introduction",case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,psychosis,phenotype,"Loạn thần là một biểu hiện của bệnh NP-C. Trích dẫn: ""psychiatric (psychosis...) manifestations""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,indication,,miglustat,drug,Niemann-Pick Disease Type C,disease,"Miglustat được chỉ định cho NP-C có biểu hiện thần kinh. Trích dẫn: ""Miglustat is indicated in cases...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,social isolation,phenotype,"Bệnh nhân mắc NP-C có biểu hiện/phàn nàn về tình trạng thu mình, cách ly xã hội. Trích dẫn: ""patient presented with a complaint of social isolation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,ocular apraxia,phenotype,"Bệnh nhân NP-C phát triển chứng mất vận động nhãn cầu. Trích dẫn: ""ocular apraxia ... developed at the age of 15 years""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,ataxia,phenotype,"Bệnh nhân NP-C phát triển chứng thất điều. Trích dẫn: ""ataxia ... developed at the age of 15 years""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,seizures,phenotype,"Bệnh nhân NP-C phát triển các cơn co giật. Trích dẫn: ""seizures ... developed at the age of 15 years",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,"Abstract, Introduction",case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dementia,phenotype,"Bệnh nhân NP-C phát triển chứng sa sút trí tuệ. Trích dẫn: ""dementia developed at the age of 15 years""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,"Abstract, Introduction",case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dementia developed,phenotype,"Bệnh nhân NP-C phát triển chứng sa sút trí tuệ. Trích dẫn: ""dementia developed at the age of 15 years""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,"Abstract, Introduction",case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,psychiatric symptoms,phenotype,"Bệnh nhân NP-C có thể quan sát thấy các triệu chứng tâm thần. Trích dẫn: ""in which psychiatric symptoms ... can also be observed""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,drug_effect,,miglustat,drug,unwarranted anger,phenotype,"Bệnh nhân dùng miglustat bị tác dụng phụ là tức giận vô cớ. Trích dẫn: ""During the 6 months of treatment, psychotic symptoms such as unwarranted anger ... developed""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,drug_effect,,miglustat,drug,suspiciousness,phenotype,"Bệnh nhân dùng miglustat bị tác dụng phụ là đa nghi. Trích dẫn: ""psychotic symptoms such as ... suspiciousness ... developed""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,drug_effect,,miglustat,drug,delusions,phenotype,"Bệnh nhân dùng miglustat bị tác dụng phụ là hoang tưởng. Trích dẫn: ""psychotic symptoms such as ... delusions developed""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Introduction,case report,in vivo,human,drug_protein,enzyme,miglustat,drug,ceramide glucosyltransferase,protein/gene,"Miglustat ức chế enzyme này. Trích dẫn: ""inhibiting ceramide glucosyltransferase""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,35696615,Abstract,case report,in vivo,human,disease_protein,mutation,Niemann-Pick Disease Type C,disease,NPC1/NPC2,protein/gene,"Bệnh NP-C gây ra bởi đột biến gen NPC-2. Trích dẫn: ""caused by mutations in the... NPC-2 gene""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,splenomegaly,phenotype,"Bệnh nhi NP-C biểu hiện lách to. Trích dẫn: ""Infantile-onset NP-C presents with visceral (splenomegaly...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,hepatomegaly,phenotype,"Bệnh nhi NP-C biểu hiện gan to. Trích dẫn: ""...hepatomegaly, etc) and neurological manifestations""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,hypotonia,phenotype,"Bệnh nhi NP-C có biểu hiện giảm trương lực cơ. Trích dẫn: ""neurological manifestations (hypotonia...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dystonia,phenotype,"Bệnh NP-C có biểu hiện loạn trương lực cơ. Trích dẫn: ""...dystonia, etc)""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,visceral manifestations,phenotype,"Bệnh NP-C (đặc biệt khởi phát ở tuổi ấu nhi và trẻ em) có đặc trưng là các biểu hiện nội tạng. Trích dẫn: ""childhood-onset NP-C is characterized by both visceral... manifestations""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,neurological manifestations,phenotype,"Bệnh NP-C có đặc trưng là các biểu hiện thần kinh. Trích dẫn: ""childhood-onset NP-C is characterized by both ... neurological manifestations""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dysmetria,phenotype,"Bệnh nhân NP-C khởi phát muộn có biểu hiện rối loạn tầm vận động. Trích dẫn: ""late-onset NP-C patients tend to present with neurological (ataxia, dystonia, dysmetria...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dysarthria,phenotype,"Bệnh nhân có biểu hiện chứng khó nói. Trích dẫn: ""...dysarthria...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,dysphagia,phenotype,"Bệnh nhân có biểu hiện chứng khó nuốt. Trích dẫn: ""...dysphagia...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,vertical supranuclear gaze palsy,phenotype,"Bệnh nhân có biểu hiện liệt vận nhãn dọc trên nhân. Trích dẫn: ""...vertical supranuclear gaze palsy...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,hearing loss,phenotype,"Bệnh nhân có biểu hiện mất thính lực. Trích dẫn: ""...hearing loss, etc)""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,schizophrenia,phenotype,"Bệnh nhân NP-C khởi phát muộn có biểu hiện tâm thần phân liệt. Trích dẫn: ""psychiatric (psychosis, schizophrenia...""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,36325261,Introduction,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,depression,phenotype,"Bệnh nhân NP-C khởi phát muộn có biểu hiện trầm cảm. Trích dẫn: ""...dementia, and depression) manifestations.""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_disease,,Niemann-Pick Disease Type C,disease,autosomal recessive lysosomal storage disease,disease,"NPC được định nghĩa là một bệnh dự trữ lysosome lặn trên NST thường. Trích dẫn: ""Niemann-Pick type C is an autosomal recessive lysosomal storage disease""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_protein,mutation,Niemann-Pick Disease Type C,disease,NPC1,protein/gene,"Đột biến gen NPC1 gây ra bệnh NPC. Trích dẫn: ""caused by mutations in NPC1""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_protein,mutation,Niemann-Pick Disease Type C,disease,NPC2,protein/gene,"Đột biến gen NPC2 gây ra bệnh NPC. Trích dẫn: ""caused by mutations in NPC2""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,abnormal cholesterol accumulation,phenotype,"Bệnh NPC biểu hiện bằng sự tích tụ cholesterol bất thường. Trích dẫn: ""manifested by abnormal cholesterol... accumulation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,abnormal cholesterol accumulation,phenotype,"Bệnh NPC biểu hiện bằng sự tích tụ cholesterol bất thường. Trích dẫn: ""manifested by abnormal cholesterol... accumulation""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,elevated cholestane-3beta,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,elevated 5alpha,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick Disease Type C,disease,elevated 6beta-triol,,,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick type C ,disease,elevated 7-ketocholesterol,anatomy,"Bệnh NPC có cấu hình sinh hóa tăng 7-ketocholesterol. Trích dẫn: ""consistent with NPC, with elevated ... 7-ketocholesterol""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick type C ,disease,hepatosplenomegaly,anatomy,"Bệnh nhân NPC có biểu hiện gan lách to. Trích dẫn: ""Sonogram revealed hepatosplenomegaly ... consistent with NPC""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,36325261,Abstract,case report,in vivo,human,disease_phenotype_positive,,Niemann-Pick type C ,disease,lysosomal lipid accumulation,phenotype,"Sự tích tụ lipid tại lysosome ở sinh thiết thận phù hợp/liên kết với bệnh NPC. Trích dẫn: ""lysosomal lipid accumulation on kidney biopsy were consistent with NPC""",done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
