disease_cohort,path_id,anchor_disease_id,anchor_disease_name,anchor_disease_source,path_length,end_node_id,end_node_type,end_node_name,end_node_source,path_node_names,path_node_types,path_relations,novel_edge_count,literature_edge_count
Tay-Sachs,2493e45e9ba2f74e,10100,Tay-Sachs disease,MONDO,2,6404,gene/protein,SELPLG,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > SELPLG (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,858b5aa9b5163aa1,10100,Tay-Sachs disease,MONDO,2,928,gene/protein,CD9,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > CD9 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,42e052af20ad3113,10100,Tay-Sachs disease,MONDO,2,27161,gene/protein,AGO2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > AGO2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a988eebeef472e30,10100,Tay-Sachs disease,MONDO,2,87178,gene/protein,PNPT1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > PNPT1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,193e0d795377b52d,10100,Tay-Sachs disease,MONDO,2,116,gene/protein,ADCYAP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ADCYAP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,31791de97bb534c8,10100,Tay-Sachs disease,MONDO,2,6711,gene/protein,SPTBN1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SPTBN1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3cf48165b256ab8d,10100,Tay-Sachs disease,MONDO,2,3064,gene/protein,HTT,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > HTT (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d0e55f18be49b7fd,10100,Tay-Sachs disease,MONDO,2,338,gene/protein,APOB,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > APOB (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,cbd0f4f3e1f1466d,10100,Tay-Sachs disease,MONDO,2,5602,gene/protein,MAPK10,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > MAPK10 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,9c5b6a48c0c0efc4,10100,Tay-Sachs disease,MONDO,2,5371,gene/protein,PML,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PML (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d8de97b7c2df137a,10100,Tay-Sachs disease,MONDO,2,136,gene/protein,ADORA2B,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ADORA2B (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,257f05620c9ec34e,10100,Tay-Sachs disease,MONDO,2,1268,gene/protein,CNR1,NCBI,Tay-Sachs disease (disease) > motor neuron disorder (disease) > CNR1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b75f71a9cd375923,10100,Tay-Sachs disease,MONDO,2,5162,gene/protein,PDHB,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PDHB (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f3fc993929a4344a,10100,Tay-Sachs disease,MONDO,2,1786,gene/protein,DNMT1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > DNMT1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,67d782477645c708,10100,Tay-Sachs disease,MONDO,2,4000,gene/protein,LMNA,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LMNA (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,61b982493fef0fcd,10100,Tay-Sachs disease,MONDO,2,6934,gene/protein,TCF7L2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TCF7L2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,e1dbe08c8ee3c6e4,10100,Tay-Sachs disease,MONDO,2,7852,gene/protein,CXCR4,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > CXCR4 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,d92491d15a1555a4,10100,Tay-Sachs disease,MONDO,2,8665,gene/protein,EIF3F,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > EIF3F (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,bd0933c3bd85f61e,10100,Tay-Sachs disease,MONDO,2,2868,gene/protein,GRK4,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > GRK4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,60c0c252cd8fea59,10100,Tay-Sachs disease,MONDO,2,4704,gene/protein,NDUFA9,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFA9 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,5fbf53db9ff5edc1,10100,Tay-Sachs disease,MONDO,2,4750,gene/protein,NEK1,NCBI,Tay-Sachs disease (disease) > motor neuron disorder (disease) > NEK1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,64f9cd88d3af40c9,10100,Tay-Sachs disease,MONDO,2,9201,gene/protein,DCLK1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > DCLK1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4ef1189daae3e1a7,10100,Tay-Sachs disease,MONDO,2,9833,gene/protein,MELK,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MELK (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,903548e6ec937e21,10100,Tay-Sachs disease,MONDO,2,10769,gene/protein,PLK2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PLK2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,04305eaff9392f6f,10100,Tay-Sachs disease,MONDO,2,23387,gene/protein,SIK3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > SIK3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,82afd4f5f0a47272,10100,Tay-Sachs disease,MONDO,2,682,gene/protein,BSG,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > BSG (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,fce58332d35179bc,10100,Tay-Sachs disease,MONDO,2,4698,gene/protein,NDUFA5,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFA5 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,7250f60b9a12b0c2,10100,Tay-Sachs disease,MONDO,2,4720,gene/protein,NDUFS2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFS2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,2c16780be7d3f1bc,10100,Tay-Sachs disease,MONDO,2,4722,gene/protein,NDUFS3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFS3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,dd102738bddf0fd3,10100,Tay-Sachs disease,MONDO,2,4723,gene/protein,NDUFV1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFV1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,26554ed73010e13c,10100,Tay-Sachs disease,MONDO,2,5093,gene/protein,PCBP1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PCBP1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,1ee936bb13b35dbd,10100,Tay-Sachs disease,MONDO,2,23435,gene/protein,TARDBP,NCBI,Tay-Sachs disease (disease) > motor neuron disorder (disease) > TARDBP (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,ff002cc0db0dd855,10100,Tay-Sachs disease,MONDO,2,1950,gene/protein,EGF,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > EGF (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,f0185b5192481176,10100,Tay-Sachs disease,MONDO,2,3269,gene/protein,HRH1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HRH1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,089a2c6f6864b52f,10100,Tay-Sachs disease,MONDO,2,3842,gene/protein,TNPO1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TNPO1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,709d006514f9fc7d,10100,Tay-Sachs disease,MONDO,2,5962,gene/protein,RDX,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > RDX (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,da666f5ecd0f6339,10100,Tay-Sachs disease,MONDO,2,5962,gene/protein,RDX,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > RDX (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,8896772e39a78d57,10100,Tay-Sachs disease,MONDO,2,1808,gene/protein,DPYSL2,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > DPYSL2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3452fc6dd9c63411,10100,Tay-Sachs disease,MONDO,2,4646,gene/protein,MYO6,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > MYO6 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,722425ba669f51da,10100,Tay-Sachs disease,MONDO,2,60313,gene/protein,GPBP1L1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > GPBP1L1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,e86e02ce206e8b50,10100,Tay-Sachs disease,MONDO,2,55435,gene/protein,AP1AR,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > AP1AR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,84339b128a8a56fc,10100,Tay-Sachs disease,MONDO,2,463,gene/protein,ZFHX3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > ZFHX3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d64c23fa659fc2cf,10100,Tay-Sachs disease,MONDO,2,2189,gene/protein,FANCG,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > FANCG (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a4ba1fb08f0c2711,10100,Tay-Sachs disease,MONDO,2,3087,gene/protein,HHEX,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > HHEX (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,6ab749dd4a2b246a,10100,Tay-Sachs disease,MONDO,2,3949,gene/protein,LDLR,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > LDLR (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b05a93aa8d252b28,10100,Tay-Sachs disease,MONDO,2,4713,gene/protein,NDUFB7,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFB7 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,3bfcdc4512f7464f,10100,Tay-Sachs disease,MONDO,2,5083,gene/protein,PAX9,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PAX9 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a13ecb2ca7922f42,10100,Tay-Sachs disease,MONDO,2,6495,gene/protein,SIX1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SIX1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,00e9b709bd6f1c59,10100,Tay-Sachs disease,MONDO,2,11030,gene/protein,RBPMS,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > RBPMS (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,a3c320f15f155709,10100,Tay-Sachs disease,MONDO,2,113730,gene/protein,KLHDC7B,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > KLHDC7B (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,95a21e6a99a7be7e,10100,Tay-Sachs disease,MONDO,2,153572,gene/protein,IRX2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > IRX2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,405bb2850a8aae8c,10100,Tay-Sachs disease,MONDO,2,176,gene/protein,ACAN,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ACAN (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,31415097372a1377,10100,Tay-Sachs disease,MONDO,2,2192,gene/protein,FBLN1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > FBLN1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,ebb6c4210f5684e5,10100,Tay-Sachs disease,MONDO,2,4323,gene/protein,MMP14,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > MMP14 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,9eccbf055fbc62c2,10100,Tay-Sachs disease,MONDO,2,1729,gene/protein,DIAPH1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > DIAPH1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,273f93350d58382f,10100,Tay-Sachs disease,MONDO,2,79660,gene/protein,PPP1R3B,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PPP1R3B (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b7e6ca7b8e1f2578,10100,Tay-Sachs disease,MONDO,2,83892,gene/protein,KCTD10,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > KCTD10 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,4abb734c7fa2468a,10100,Tay-Sachs disease,MONDO,2,4696,gene/protein,NDUFA3,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > NDUFA3 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,518992e866436594,10100,Tay-Sachs disease,MONDO,2,481,gene/protein,ATP1B1,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > ATP1B1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,45c143bc612e7427,10100,Tay-Sachs disease,MONDO,2,2175,gene/protein,FANCA,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > FANCA (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,b857994074b45021,10100,Tay-Sachs disease,MONDO,2,2706,gene/protein,GJB2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > GJB2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,40befc45619ec781,10100,Tay-Sachs disease,MONDO,2,4535,gene/protein,MT-ND1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > MT-ND1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,391f9d2f30b22614,10100,Tay-Sachs disease,MONDO,2,5468,gene/protein,PPARG,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > PPARG (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,1c165a8eb647bb44,10100,Tay-Sachs disease,MONDO,2,5269,gene/protein,SERPINB6,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SERPINB6 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,8707726227daddb7,10100,Tay-Sachs disease,MONDO,2,6382,gene/protein,SDC1,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > SDC1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,99f0454e50c8fcf8,10100,Tay-Sachs disease,MONDO,2,406,gene/protein,BMAL1,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > BMAL1 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,ca6c6d80d9822810,10100,Tay-Sachs disease,MONDO,2,6874,gene/protein,TAF4,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > TAF4 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,cd27edfa185221e0,10100,Tay-Sachs disease,MONDO,2,7099,gene/protein,TLR4,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > TLR4 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,31d4b59bbaccf934,10100,Tay-Sachs disease,MONDO,2,23643,gene/protein,LY96,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > LY96 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,eb19160b7e82a692,10100,Tay-Sachs disease,MONDO,2,26232,gene/protein,FBXO2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > FBXO2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,06b639da2de7f822,10100,Tay-Sachs disease,MONDO,2,6558,gene/protein,SLC12A2,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > SLC12A2 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,9faf419a22065945,10100,Tay-Sachs disease,MONDO,2,84811,gene/protein,BUD13,NCBI,Tay-Sachs disease (disease) > metabolic disease (disease) > BUD13 (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,d77c2de914717c71,10100,Tay-Sachs disease,MONDO,2,145173,gene/protein,B3GLCT,NCBI,Tay-Sachs disease (disease) > hearing loss disorder (disease) > B3GLCT (gene/protein),disease > disease > gene/protein,parent-child > associated with,2,1
Tay-Sachs,f63afdea7d198e3b,10100,Tay-Sachs disease,MONDO,2,2249,gene/protein,FGF4,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > FGF4 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,622e2bca20208ea5,10100,Tay-Sachs disease,MONDO,2,7076,gene/protein,TIMP1,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > TIMP1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,79a33ee18d1386e0,10100,Tay-Sachs disease,MONDO,2,3912,gene/protein,LAMB1,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > LAMB1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,42c2febf9a86ca21,10100,Tay-Sachs disease,MONDO,2,79923,gene/protein,NANOG,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > NANOG (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,7f9e3ac7b6bc9cf2,10100,Tay-Sachs disease,MONDO,2,3910,gene/protein,LAMA4,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > LAMA4 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,b26e5ca075954369,10100,Tay-Sachs disease,MONDO,2,7291,gene/protein,TWIST1,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > TWIST1 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
Tay-Sachs,3f50ca8e909b6031,10100,Tay-Sachs disease,MONDO,2,7130,gene/protein,TNFAIP6,NCBI,Tay-Sachs disease (disease) > CD44 (gene/protein) > TNFAIP6 (gene/protein),disease > gene/protein > gene/protein,associated with > ppi,2,1
